pid,user,date
26013047,er1c,2014-12-13T00:33:05Z
26006363,adriaanm,2014-12-12T22:05:04Z
25908824,lrytz,2014-12-11T15:43:19Z
25908407,lrytz,2014-12-11T15:38:21Z
25907771,lrytz,2014-12-11T15:30:15Z
25732681,lrytz,2014-12-09T10:30:46Z
25638175,gbasler,2014-12-07T22:05:02Z
25624651,Ichoran,2014-12-06T22:21:15Z
25617824,som-snytt,2014-12-06T11:20:01Z
25613983,kanielc,2014-12-06T03:25:23Z
25579827,lrytz,2014-12-05T15:57:01Z
25552505,adriaanm,2014-12-05T06:46:29Z
25531191,jedesah,2014-12-04T21:44:58Z
25525981,som-snytt,2014-12-04T20:30:43Z
25463373,som-snytt,2014-12-04T00:06:57Z
25404480,heathermiller,2014-12-03T09:10:42Z
25403016,retronym,2014-12-03T08:37:43Z
25389791,som-snytt,2014-12-03T01:31:34Z
25388249,kanielc,2014-12-03T00:56:11Z
25312616,som-snytt,2014-12-02T01:16:22Z
25287512,gdickinson,2014-12-01T18:14:30Z
25261632,retronym,2014-12-01T11:22:16Z
25252160,soc,2014-12-01T07:53:18Z
25245145,mpociecha,2014-12-01T03:01:21Z
25240234,Ichoran,2014-11-30T21:49:49Z
25234592,kanielc,2014-11-30T13:13:50Z
25230538,kanielc,2014-11-30T03:49:58Z
25220336,advancedxy,2014-11-29T07:38:49Z
25218641,Ichoran,2014-11-29T03:38:18Z
25176061,retronym,2014-11-28T03:27:29Z
25129550,retronym,2014-11-27T04:45:25Z
25125137,Ichoran,2014-11-27T01:44:11Z
25123738,Ichoran,2014-11-27T00:56:34Z
25116708,lpiepiora,2014-11-26T21:59:45Z
25110922,dickwall,2014-11-26T20:12:41Z
25062361,retronym,2014-11-26T05:41:06Z
25049865,Ichoran,2014-11-25T23:34:11Z
25015544,dickwall,2014-11-25T15:28:11Z
24979127,Ichoran,2014-11-25T01:41:08Z
24978464,Ichoran,2014-11-25T01:23:39Z
24977973,Ichoran,2014-11-25T01:12:44Z
24976901,Ichoran,2014-11-25T00:47:55Z
24963599,Ichoran,2014-11-24T21:05:09Z
24934553,smarter,2014-11-24T14:15:18Z
24911178,Ichoran,2014-11-24T02:32:28Z
24908221,som-snytt,2014-11-23T23:02:22Z
24906902,Ichoran,2014-11-23T21:32:36Z
24896812,timcharper,2014-11-23T02:46:15Z
24881254,Ichoran,2014-11-22T01:23:24Z
24881039,som-snytt,2014-11-22T01:14:48Z
24877181,Ichoran,2014-11-21T23:26:41Z
24868442,Ichoran,2014-11-21T20:54:17Z
24867745,Ichoran,2014-11-21T20:42:44Z
24867527,Ichoran,2014-11-21T20:38:52Z
24823680,som-snytt,2014-11-21T07:39:26Z
24810445,retronym,2014-11-21T00:29:43Z
24806486,stevegury,2014-11-20T23:13:42Z
24704361,soc,2014-11-19T17:12:48Z
24640839,DarkDimius,2014-11-18T20:20:40Z
24502279,soc,2014-11-16T14:10:08Z
24491502,gourlaysama,2014-11-15T17:24:16Z
24463824,som-snytt,2014-11-14T19:20:47Z
24436665,phaller,2014-11-14T11:55:42Z
24433053,som-snytt,2014-11-14T10:41:00Z
24290825,mpociecha,2014-11-12T13:08:06Z
24237427,gourlaysama,2014-11-11T17:59:34Z
24193134,ruippeixotog,2014-11-11T01:48:23Z
24191643,retronym,2014-11-11T01:11:52Z
24168400,gkossakowski,2014-11-10T18:54:40Z
24148209,retronym,2014-11-10T14:01:30Z
24126643,retronym,2014-11-10T04:46:02Z
24121739,retronym,2014-11-10T00:17:51Z
24114507,retronym,2014-11-09T14:10:33Z
24112503,retronym,2014-11-09T10:08:17Z
24112118,retronym,2014-11-09T09:14:02Z
24112046,retronym,2014-11-09T09:04:19Z
24111884,retronym,2014-11-09T08:41:09Z
24109046,retronym,2014-11-09T01:55:58Z
24108797,retronym,2014-11-09T01:28:11Z
24108729,retronym,2014-11-09T01:19:45Z
24107917,retronym,2014-11-08T23:49:47Z
24098641,retronym,2014-11-08T07:54:47Z
24091012,retronym,2014-11-07T23:45:13Z
24052755,retronym,2014-11-07T13:31:54Z
24047368,lrytz,2014-11-07T11:29:57Z
24043447,retronym,2014-11-07T10:06:30Z
24042992,retronym,2014-11-07T09:56:52Z
24041765,retronym,2014-11-07T09:30:14Z
24040070,retronym,2014-11-07T08:50:44Z
24039905,gourlaysama,2014-11-07T08:46:14Z
24039873,retronym,2014-11-07T08:45:05Z
24035953,retronym,2014-11-07T06:36:38Z
24027401,retronym,2014-11-07T01:28:17Z
23973211,adriaanm,2014-11-06T11:06:09Z
23972054,gourlaysama,2014-11-06T10:44:00Z
23964946,retronym,2014-11-06T08:19:17Z
23963800,retronym,2014-11-06T07:43:59Z
23963670,retronym,2014-11-06T07:39:17Z
23961946,retronym,2014-11-06T06:43:43Z
23959743,retronym,2014-11-06T05:23:08Z
23958301,retronym,2014-11-06T04:25:19Z
23899041,lrytz,2014-11-05T11:19:55Z
23889323,som-snytt,2014-11-05T07:49:06Z
23889006,gourlaysama,2014-11-05T07:38:52Z
23878998,retronym,2014-11-05T01:45:03Z
23836917,gourlaysama,2014-11-04T14:59:09Z
23830739,lrytz,2014-11-04T13:15:43Z
23770078,lrytz,2014-11-03T16:07:59Z
23723663,som-snytt,2014-11-01T20:21:03Z
23613845,adriaanm,2014-10-30T15:40:12Z
23589519,vigdorchik,2014-10-30T08:45:04Z
23578609,retronym,2014-10-30T02:09:00Z
23543827,cchantep,2014-10-29T16:27:54Z
23506847,retronym,2014-10-29T03:43:26Z
23455170,gourlaysama,2014-10-28T13:19:38Z
23435332,retronym,2014-10-28T05:32:02Z
23368811,gbasler,2014-10-27T08:34:07Z
23353174,gkossakowski,2014-10-26T16:51:57Z
23276643,retronym,2014-10-24T05:14:37Z
23276171,som-snytt,2014-10-24T04:50:10Z
23269621,Blaisorblade,2014-10-24T00:27:17Z
23214841,gkossakowski,2014-10-23T09:05:22Z
23209668,soc,2014-10-23T06:54:47Z
23203012,Blaisorblade,2014-10-23T02:13:44Z
23029429,som-snytt,2014-10-20T17:05:31Z
23015044,lrytz,2014-10-20T13:42:54Z
23009847,lrytz,2014-10-20T12:09:27Z
23004222,soc,2014-10-20T10:11:09Z
22995937,hochgi,2014-10-20T07:02:12Z
22995064,xuwei-k,2014-10-20T06:31:50Z
22968782,som-snytt,2014-10-18T14:59:45Z
22949117,mpociecha,2014-10-17T20:04:03Z
22947090,maxcom,2014-10-17T19:28:37Z
22919723,mpociecha,2014-10-17T11:58:07Z
22911365,som-snytt,2014-10-17T08:58:45Z
22875485,som-snytt,2014-10-16T18:20:23Z
22845163,retronym,2014-10-16T10:23:42Z
22835413,retronym,2014-10-16T06:49:07Z
22812288,soc,2014-10-15T20:25:53Z
22762506,lrytz,2014-10-15T06:05:45Z
22750471,Lymia,2014-10-14T23:09:36Z
22750380,heathermiller,2014-10-14T23:07:23Z
22750024,Lymia,2014-10-14T22:59:38Z
22619506,lrytz,2014-10-12T19:59:08Z
22619154,lrytz,2014-10-12T19:25:53Z
22563013,lrytz,2014-10-10T14:14:35Z
22546289,gourlaysama,2014-10-10T08:32:58Z
22546250,gourlaysama,2014-10-10T08:32:05Z
22541525,retronym,2014-10-10T06:05:28Z
22535562,retronym,2014-10-10T01:38:20Z
22492045,viktorklang,2014-10-09T13:14:51Z
22491115,lrytz,2014-10-09T12:58:19Z
22472968,retronym,2014-10-09T05:53:51Z
22459063,roberthoedicke,2014-10-08T22:15:43Z
22449690,adriaanm,2014-10-08T19:54:52Z
22407469,adriaanm,2014-10-08T08:31:16Z
22396937,retronym,2014-10-08T02:12:08Z
22337946,adriaanm,2014-10-07T08:41:48Z
22331446,retronym,2014-10-07T05:21:28Z
22294389,dturner-tw,2014-10-06T16:01:21Z
22254750,som-snytt,2014-10-05T14:02:51Z
22249730,retronym,2014-10-05T00:29:42Z
22234367,soc,2014-10-03T22:39:04Z
22215275,dragos,2014-10-03T16:53:40Z
22168922,soc,2014-10-02T20:45:16Z
22067997,MarmaladeSky,2014-10-01T12:04:01Z
22065477,retronym,2014-10-01T11:05:07Z
22051806,retronym,2014-10-01T04:54:31Z
22042737,retronym,2014-09-30T23:21:00Z
22041903,retronym,2014-09-30T23:00:29Z
22030755,Ichoran,2014-09-30T19:59:08Z
22029147,Ichoran,2014-09-30T19:33:45Z
22003069,retronym,2014-09-30T13:21:53Z
22002089,lrytz,2014-09-30T13:04:31Z
21995136,lrytz,2014-09-30T10:40:09Z
21981716,retronym,2014-09-30T04:58:07Z
21975711,retronym,2014-09-30T01:00:57Z
21958664,lrytz,2014-09-29T19:36:08Z
21933672,lrytz,2014-09-29T13:22:51Z
21925628,gourlaysama,2014-09-29T10:35:55Z
21925510,gourlaysama,2014-09-29T10:33:49Z
21916744,retronym,2014-09-29T07:11:42Z
21895930,retronym,2014-09-28T00:26:04Z
21889142,dk14,2014-09-27T12:53:07Z
21829350,som-snytt,2014-09-26T05:32:07Z
21774413,dk14,2014-09-25T10:44:35Z
21758987,retronym,2014-09-25T03:10:58Z
21756240,retronym,2014-09-25T01:22:19Z
21730811,som-snytt,2014-09-24T17:34:23Z
21683575,mpociecha,2014-09-23T23:31:21Z
21618825,retronym,2014-09-23T00:30:58Z
21604727,krystiannowak,2014-09-22T20:01:14Z
21584824,gourlaysama,2014-09-22T14:56:19Z
21558831,retronym,2014-09-22T04:45:14Z
21558283,puffnfresh,2014-09-22T04:14:37Z
21558140,puffnfresh,2014-09-22T04:06:50Z
21557890,puffnfresh,2014-09-22T03:51:42Z
21545943,ajozwik,2014-09-21T08:09:56Z
21473396,som-snytt,2014-09-19T01:23:09Z
21413559,retronym,2014-09-18T06:04:39Z
21401860,ghik,2014-09-17T22:52:19Z
21340621,retronym,2014-09-17T01:46:48Z
21279529,som-snytt,2014-09-16T06:57:35Z
21272264,retronym,2014-09-16T01:47:05Z
21232895,gourlaysama,2014-09-15T13:48:25Z
21216864,retronym,2014-09-15T07:35:16Z
21215626,retronym,2014-09-15T06:44:28Z
21214551,retronym,2014-09-15T05:49:01Z
21209147,retronym,2014-09-14T22:23:44Z
21208388,b-studios,2014-09-14T21:08:30Z
21207848,Blaisorblade,2014-09-14T20:19:59Z
21115905,terma,2014-09-11T20:42:11Z
21107207,terma,2014-09-11T18:25:41Z
21103655,terma,2014-09-11T17:29:04Z
21085453,xeno-by,2014-09-11T12:57:20Z
21043033,jbdeboer,2014-09-10T19:12:54Z
21025182,lrytz,2014-09-10T14:41:20Z
20987309,lrytz,2014-09-09T22:10:51Z
20887263,gourlaysama,2014-09-08T12:56:14Z
20876326,huitseeker,2014-09-08T08:40:15Z
20871576,Feodorov,2014-09-08T05:56:48Z
20869858,retronym,2014-09-08T04:19:00Z
20858501,huitseeker,2014-09-07T09:42:59Z
20789073,retronym,2014-09-05T05:39:00Z
20763745,jmgao,2014-09-04T18:40:37Z
20762004,erikerlandson,2014-09-04T18:12:24Z
20675196,afitz,2014-09-03T13:09:30Z
20672525,lrytz,2014-09-03T12:15:23Z
20662860,gourlaysama,2014-09-03T08:44:38Z
20618558,lrytz,2014-09-02T15:06:34Z
20612734,lrytz,2014-09-02T13:38:02Z
20603376,lrytz,2014-09-02T10:21:50Z
20572449,gourlaysama,2014-09-01T13:37:30Z
20568583,som-snytt,2014-09-01T12:06:06Z
20555144,gbasler,2014-09-01T05:16:25Z
20544378,gbasler,2014-08-31T11:17:26Z
20425635,gourlaysama,2014-08-28T09:01:51Z
20323569,pawel-wiejacha,2014-08-26T17:21:15Z
20322771,mlbileschi,2014-08-26T17:06:41Z
20317519,lrytz,2014-08-26T15:45:22Z
20316090,retronym,2014-08-26T15:25:13Z
20306069,lrytz,2014-08-26T12:50:31Z
20295999,gourlaysama,2014-08-26T09:08:02Z
20259520,som-snytt,2014-08-25T17:34:19Z
20249518,mlbileschi,2014-08-25T14:36:58Z
20237678,gourlaysama,2014-08-25T09:46:10Z
20235456,gourlaysama,2014-08-25T08:46:55Z
20225955,Ichoran,2014-08-25T01:10:52Z
20224833,Ichoran,2014-08-24T23:04:33Z
20170070,lrytz,2014-08-22T13:05:23Z
20095481,gourlaysama,2014-08-21T08:17:57Z
20094894,som-snytt,2014-08-21T08:03:04Z
20060305,som-snytt,2014-08-20T17:29:13Z
20039650,lrytz,2014-08-20T11:40:29Z
20037612,teemulehtinen,2014-08-20T10:48:49Z
20028319,gourlaysama,2014-08-20T07:08:47Z
20003246,lrytz,2014-08-19T19:28:57Z
19976206,gourlaysama,2014-08-19T12:12:12Z
19831984,retronym,2014-08-15T07:06:20Z
19664385,kzys,2014-08-12T14:22:52Z
19650018,lrytz,2014-08-12T09:07:42Z
19611131,gourlaysama,2014-08-11T16:23:41Z
19576530,ruippeixotog,2014-08-10T19:51:14Z
19570913,denisrosset,2014-08-10T05:31:25Z
19561861,som-snytt,2014-08-09T06:29:43Z
19559098,jmgao,2014-08-09T00:42:00Z
19474184,gourlaysama,2014-08-07T15:28:14Z
19452374,rubyu,2014-08-07T08:08:24Z
19412532,gourlaysama,2014-08-06T15:48:52Z
19412258,dgruntz,2014-08-06T15:45:02Z
19393967,Shiti,2014-08-06T09:45:24Z
19378169,retronym,2014-08-06T00:07:33Z
19302038,Blaisorblade,2014-08-04T19:27:37Z
19289908,som-snytt,2014-08-04T15:48:09Z
19283455,rubyu,2014-08-04T13:59:07Z
19272745,hatahet,2014-08-04T09:36:57Z
19262033,alextg-github,2014-08-04T01:36:33Z
19261940,alextg-github,2014-08-04T01:29:36Z
19256694,som-snytt,2014-08-03T15:44:27Z
19203895,gourlaysama,2014-08-01T10:46:38Z
19198051,rubyu,2014-08-01T08:17:11Z
19153535,gourlaysama,2014-07-31T14:15:18Z
19153166,kzys,2014-07-31T14:10:05Z
19086510,huitseeker,2014-07-30T12:48:35Z
19037463,gourlaysama,2014-07-29T16:20:29Z
18959788,misberner,2014-07-28T10:36:10Z
18938779,kzys,2014-07-27T07:40:24Z
18936616,kzys,2014-07-27T00:42:14Z
18904645,adriaanm,2014-07-25T16:13:31Z
18775249,lrytz,2014-07-23T13:31:22Z
18761529,retronym,2014-07-23T08:06:22Z
18715965,lrytz,2014-07-22T14:12:03Z
18711324,adriaanm,2014-07-22T12:45:50Z
18708656,lrytz,2014-07-22T11:39:41Z
18695263,misberner,2014-07-22T05:18:09Z
18680186,lukaselmer,2014-07-21T21:08:42Z
18655299,dhgarrette,2014-07-21T14:02:24Z
18638395,som-snytt,2014-07-21T05:00:08Z
18634217,som-snytt,2014-07-20T22:19:41Z
18632878,Ichoran,2014-07-20T19:41:02Z
18529419,adriaanm,2014-07-17T13:58:09Z
18484441,som-snytt,2014-07-16T18:05:30Z
18409423,mpociecha,2014-07-15T14:02:19Z
18399219,gourlaysama,2014-07-15T10:18:19Z
18398020,adriaanm,2014-07-15T09:51:13Z
18397440,pocket7878,2014-07-15T09:38:08Z
18379462,dgruntz,2014-07-14T22:51:49Z
18353616,adriaanm,2014-07-14T15:06:02Z
18352119,som-snytt,2014-07-14T14:42:40Z
18335017,retronym,2014-07-14T07:34:01Z
18321808,xeno-by,2014-07-13T09:16:26Z
18314706,pocket7878,2014-07-12T14:49:38Z
18283143,phaller,2014-07-11T15:03:30Z
18278369,retronym,2014-07-11T13:36:49Z
18218483,lrytz,2014-07-10T13:18:14Z
18213095,lrytz,2014-07-10T11:08:20Z
18141304,som-snytt,2014-07-09T04:15:33Z
18040352,retronym,2014-07-07T12:06:35Z
18031420,adriaanm,2014-07-07T08:15:59Z
18000361,lrytz,2014-07-04T16:12:55Z
17951553,Blaisorblade,2014-07-03T15:39:14Z
17949539,xeno-by,2014-07-03T15:06:02Z
17936147,jxcoder,2014-07-03T10:20:15Z
17932487,adriaanm,2014-07-03T08:54:59Z
17924902,jxcoder,2014-07-03T04:05:50Z
17887873,gourlaysama,2014-07-02T14:09:22Z
17882529,xeno-by,2014-07-02T12:22:12Z
17882193,densh,2014-07-02T12:12:39Z
17873783,jxcoder,2014-07-02T08:43:39Z
17871140,lrytz,2014-07-02T07:24:37Z
17836954,evvers,2014-07-01T15:25:22Z
17825463,odersky,2014-07-01T11:47:28Z
17750108,jozic,2014-06-29T19:52:04Z
17747625,gourlaysama,2014-06-29T14:53:41Z
17742959,Ichoran,2014-06-29T00:24:01Z
17739728,xeno-by,2014-06-28T17:25:06Z
17739641,xeno-by,2014-06-28T17:13:40Z
17739416,xeno-by,2014-06-28T16:51:54Z
17734489,Blaisorblade,2014-06-28T03:42:15Z
17734426,Ichoran,2014-06-28T03:32:48Z
17734186,Ichoran,2014-06-28T02:58:57Z
17733979,Ichoran,2014-06-28T02:29:29Z
17732414,Ichoran,2014-06-28T00:16:14Z
17705000,retronym,2014-06-27T14:19:36Z
17698127,hamnis,2014-06-27T11:34:00Z
17688536,gourlaysama,2014-06-27T06:53:29Z
17683096,Ichoran,2014-06-27T02:02:57Z
17682015,Ichoran,2014-06-27T01:11:58Z
17619762,sschaef,2014-06-25T22:09:18Z
17585122,jrudolph,2014-06-25T11:41:31Z
17579853,jrudolph,2014-06-25T09:30:39Z
17521820,folone,2014-06-24T09:47:25Z
17511315,Blaisorblade,2014-06-24T03:18:31Z
17465252,retronym,2014-06-23T10:00:31Z
17463466,adriaanm,2014-06-23T09:17:05Z
17448282,lrytz,2014-06-22T13:23:33Z
17412626,retronym,2014-06-20T15:45:51Z
17395127,retronym,2014-06-20T08:58:13Z
17316176,ghost,2014-06-18T20:09:23Z
17081298,mlbileschi,2014-06-12T21:34:13Z
16933675,retronym,2014-06-10T11:03:15Z
16929650,adriaanm,2014-06-10T09:22:04Z
16799445,evvers,2014-06-06T00:28:04Z
16766023,som-snytt,2014-06-05T13:38:42Z
16763480,phaller,2014-06-05T12:43:46Z
16721189,lrytz,2014-06-04T17:12:28Z
16710201,retronym,2014-06-04T14:09:14Z
16709277,huitseeker,2014-06-04T13:51:35Z
16701980,retronym,2014-06-04T10:52:24Z
16694336,retronym,2014-06-04T07:19:20Z
16693440,lrytz,2014-06-04T06:45:16Z
16664573,harryhuk,2014-06-03T16:53:55Z
16658913,retronym,2014-06-03T15:17:38Z
16585651,lrytz,2014-06-02T07:02:44Z
16571428,Ichoran,2014-05-31T23:42:43Z
16570496,clhodapp,2014-05-31T21:23:51Z
16557883,Ichoran,2014-05-30T22:12:17Z
16530918,retronym,2014-05-30T12:44:38Z
16527525,xeno-by,2014-05-30T11:00:53Z
16512907,Ichoran,2014-05-30T01:01:30Z
16486438,Ichoran,2014-05-29T15:32:06Z
16461533,som-snytt,2014-05-29T01:06:36Z
16448758,retronym,2014-05-28T19:59:43Z
16429177,adriaanm,2014-05-28T14:15:10Z
16426437,retronym,2014-05-28T13:22:20Z
16399292,som-snytt,2014-05-27T22:08:21Z
16390190,som-snytt,2014-05-27T19:11:27Z
16361774,lrytz,2014-05-27T09:25:52Z
16316629,som-snytt,2014-05-25T19:17:27Z
16309201,S11001001,2014-05-24T21:35:09Z
16308025,retronym,2014-05-24T18:46:10Z
16302698,clhodapp,2014-05-24T04:30:20Z
16288685,som-snytt,2014-05-23T18:45:35Z
16279605,tvierling,2014-05-23T15:30:43Z
16279421,tvierling,2014-05-23T15:27:26Z
16279380,tvierling,2014-05-23T15:26:45Z
16279108,tvierling,2014-05-23T15:21:47Z
16278506,tvierling,2014-05-23T15:10:21Z
16271327,retronym,2014-05-23T12:46:09Z
16268151,retronym,2014-05-23T11:14:14Z
16266440,xeno-by,2014-05-23T10:26:18Z
16265807,adriaanm,2014-05-23T10:09:37Z
16241807,xeno-by,2014-05-22T20:21:22Z
16237905,som-snytt,2014-05-22T19:05:26Z
16229095,som-snytt,2014-05-22T16:17:11Z
16210047,lrytz,2014-05-22T09:50:13Z
16203762,lrytz,2014-05-22T06:50:53Z
16167849,densh,2014-05-21T14:56:31Z
16152662,retronym,2014-05-21T09:14:35Z
16150022,retronym,2014-05-21T08:04:24Z
16121236,som-snytt,2014-05-20T17:43:20Z
16109850,som-snytt,2014-05-20T14:26:16Z
16105027,lrytz,2014-05-20T12:56:29Z
16096445,adriaanm,2014-05-20T09:15:05Z
16074604,retronym,2014-05-19T20:29:25Z
16051544,retronym,2014-05-19T12:47:19Z
16047491,adriaanm,2014-05-19T10:57:18Z
16042797,adriaanm,2014-05-19T08:55:05Z
16037833,som-snytt,2014-05-19T05:31:41Z
16028134,retronym,2014-05-18T10:45:18Z
16023912,retronym,2014-05-17T21:08:51Z
16019280,gourlaysama,2014-05-17T10:22:27Z
16008025,sochka,2014-05-16T20:47:09Z
15985175,mkubala,2014-05-16T12:54:03Z
15948695,mkubala,2014-05-15T18:03:26Z
15904884,xeno-by,2014-05-14T21:36:33Z
15902332,jeroentervoorde,2014-05-14T20:48:01Z
15901812,jeroentervoorde,2014-05-14T20:38:20Z
15900043,jeroentervoorde,2014-05-14T20:06:45Z
15879552,huitseeker,2014-05-14T14:02:13Z
15876767,retronym,2014-05-14T13:05:24Z
15871190,lrytz,2014-05-14T10:37:37Z
15842873,lrytz,2014-05-13T19:44:07Z
15821098,lrytz,2014-05-13T13:21:45Z
15790387,retronym,2014-05-12T20:55:15Z
15744623,ruippeixotog,2014-05-11T17:50:38Z
15742082,retronym,2014-05-11T11:54:44Z
15740884,sam-ellis,2014-05-11T08:35:02Z
15737278,tvierling,2014-05-10T21:26:33Z
15732295,retronym,2014-05-10T10:09:57Z
15731885,retronym,2014-05-10T08:52:02Z
15711845,tvierling,2014-05-09T17:17:03Z
15711211,VladimirNik,2014-05-09T17:02:23Z
15708146,lefou,2014-05-09T15:56:26Z
15707885,retronym,2014-05-09T15:51:50Z
15707106,retronym,2014-05-09T15:36:36Z
15704816,retronym,2014-05-09T14:51:04Z
15701302,retronym,2014-05-09T13:35:39Z
15693677,lrytz,2014-05-09T09:44:32Z
15674714,retronym,2014-05-08T21:22:54Z
15639567,retronym,2014-05-08T09:06:57Z
15638389,retronym,2014-05-08T08:35:06Z
15638328,lrytz,2014-05-08T08:32:58Z
15619240,gkossakowski,2014-05-07T20:51:21Z
15616190,gkossakowski,2014-05-07T19:54:11Z
15615969,gkossakowski,2014-05-07T19:49:43Z
15604962,som-snytt,2014-05-07T16:20:48Z
15604495,lrytz,2014-05-07T16:12:33Z
15604393,hubertp,2014-05-07T16:10:34Z
15595801,retronym,2014-05-07T13:45:38Z
15587864,lrytz,2014-05-07T10:26:09Z
15585005,retronym,2014-05-07T09:15:10Z
15543100,tvierling,2014-05-06T14:21:42Z
15535736,retronym,2014-05-06T11:24:39Z
15535722,retronym,2014-05-06T11:24:24Z
15508671,folone,2014-05-05T19:26:58Z
15492261,jedesah,2014-05-05T13:37:20Z
15486805,retronym,2014-05-05T10:24:46Z
15472567,VladimirNik,2014-05-04T15:27:26Z
15439821,lrytz,2014-05-02T16:52:32Z
15423066,lrytz,2014-05-02T08:27:13Z
15360072,gourlaysama,2014-04-30T19:14:41Z
15286076,retronym,2014-04-29T12:42:57Z
15283406,gourlaysama,2014-04-29T11:30:17Z
15171002,huitseeker,2014-04-25T14:03:43Z
15162059,gkossakowski,2014-04-25T10:02:25Z
15150757,Ichoran,2014-04-25T01:03:16Z
15129950,adriaanm,2014-04-24T16:54:46Z
15124333,lefou,2014-04-24T15:11:17Z
15108674,retronym,2014-04-24T08:59:17Z
15105392,som-snytt,2014-04-24T07:14:01Z
15084269,retronym,2014-04-23T19:19:35Z
15047071,Atry,2014-04-23T02:54:46Z
15025084,soc,2014-04-22T17:25:04Z
15017641,mresposito,2014-04-22T15:03:21Z
14987013,jaceklaskowski,2014-04-21T22:02:39Z
14983225,xeno-by,2014-04-21T20:39:27Z
14981894,retronym,2014-04-21T20:11:51Z
14955544,smarter,2014-04-20T23:33:25Z
14952630,densh,2014-04-20T15:59:52Z
14905775,VladUreche,2014-04-18T01:57:53Z
14864767,xeno-by,2014-04-17T08:42:03Z
14836668,retronym,2014-04-16T17:52:44Z
14708071,retronym,2014-04-14T08:58:37Z
14694860,sksamuel,2014-04-13T14:54:15Z
14626706,dcsobral,2014-04-10T21:15:13Z
14512908,kurnevsky,2014-04-08T17:50:42Z
14437538,retronym,2014-04-07T08:46:31Z
14422281,anatoliykmetyuk,2014-04-06T07:28:34Z
14414442,retronym,2014-04-05T11:27:49Z
14401099,adriaanm,2014-04-04T20:06:49Z
14336059,densh,2014-04-03T15:01:45Z
14329236,retronym,2014-04-03T12:45:56Z
14322613,retronym,2014-04-03T09:43:53Z
14273198,densh,2014-04-02T11:07:59Z
14270695,retronym,2014-04-02T09:56:38Z
14189108,adriaanm,2014-03-31T18:11:03Z
14172464,retronym,2014-03-31T12:25:18Z
14167481,retronym,2014-03-31T09:49:59Z
14160708,adriaanm,2014-03-31T04:54:37Z
14140536,iainmcgin,2014-03-29T07:13:36Z
14140454,iainmcgin,2014-03-29T06:57:46Z
14137707,adriaanm,2014-03-29T00:42:19Z
14121521,adriaanm,2014-03-28T17:38:52Z
14120466,adriaanm,2014-03-28T17:16:16Z
14091543,adriaanm,2014-03-28T01:14:31Z
14053964,xeno-by,2014-03-27T11:55:30Z
14037776,adriaanm,2014-03-27T00:44:20Z
13971230,xeno-by,2014-03-25T19:17:19Z
13953806,densh,2014-03-25T14:15:34Z
13952160,retronym,2014-03-25T13:42:03Z
13947406,huitseeker,2014-03-25T11:36:39Z
13904361,densh,2014-03-24T14:58:48Z
13897179,densh,2014-03-24T12:11:24Z
13878507,xeno-by,2014-03-23T15:43:46Z
13871994,retronym,2014-03-22T20:48:16Z
13869321,mandeeeep,2014-03-22T16:00:06Z
13867241,densh,2014-03-22T10:57:52Z
13861264,adriaanm,2014-03-21T23:02:12Z
13831098,retronym,2014-03-21T11:12:27Z
13810837,retronym,2014-03-20T20:54:40Z
13731118,gkossakowski,2014-03-19T11:33:35Z
13718514,adriaanm,2014-03-19T02:31:24Z
13712736,adriaanm,2014-03-18T22:53:11Z
13689011,retronym,2014-03-18T15:19:48Z
13662783,xeno-by,2014-03-17T23:34:32Z
13625998,densh,2014-03-17T09:27:52Z
13610958,xeno-by,2014-03-16T09:18:34Z
13604077,retronym,2014-03-15T15:07:53Z
13604060,retronym,2014-03-15T15:06:17Z
13602119,som-snytt,2014-03-15T09:20:18Z
13601798,richdougherty,2014-03-15T08:12:53Z
13593615,adriaanm,2014-03-14T21:39:11Z
13591436,adriaanm,2014-03-14T20:47:26Z
13533038,xeno-by,2014-03-13T17:14:16Z
13521749,gzm0,2014-03-13T13:49:47Z
13516271,retronym,2014-03-13T11:13:57Z
13514579,retronym,2014-03-13T10:25:24Z
13511289,retronym,2014-03-13T08:46:14Z
13497545,puffnfresh,2014-03-12T22:20:49Z
13484578,paulp,2014-03-12T17:59:24Z
13470551,retronym,2014-03-12T13:45:48Z
13424889,szeiger,2014-03-11T15:07:34Z
13423296,huitseeker,2014-03-11T14:39:15Z
13422738,huitseeker,2014-03-11T14:28:42Z
