"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"FF","2017-08-14","95.3","-1.3008","5.1974","Aaron Judge",592450,606160,"walk","ball",,,,,"14","Aaron Judge walks.   Aaron Hicks to 2nd.  ","R","R","R","NYY","NYM","B","null","null",3,0,2017,"-0.7870","1.5465","1.0735","1.5734","null","null","543305.00",1,4,"Bot","null","null",,,"null",,"170815_001200","7.9054","-138.2501","-7.2556","-11.6539","28.1942","-11.1724","3.8138","1.7595","null","null","null","null","2415","6.0234",491869,"null","null","null","null","null","null","null","null","null","54.4747","0.000","0.000","0.70",1,0,0,"null",28,"4"
"SL","2017-08-14","84.4","-1.5682","5.1765","Aaron Judge",592450,606160,"null","ball",,,,,"13","null","R","R","R","NYY","NYM","B","null","null",2,0,2017,"0.2137","-0.1418","-0.0106","1.0536","null","null","543305.00",1,4,"Bot","null","null",,,"null",,"170815_001138","3.1768","-122.7004","-2.9556","1.5249","23.1514","-33.2575","4.0105","1.8689","null","null","null","null","2404","5.7856",491869,"null","null","null","null","null","null","null","null","null","54.7125","0.000","0.000","null","null","null","null","null",28,"3"
"SL","2017-08-14","85.9","-1.5336","5.1908","Aaron Judge",592450,606160,"null","ball",,,,,"14","null","R","R","R","NYY","NYM","B","null","null",1,0,2017,"0.1952","0.0945","0.9217","1.3971","null","null","543305.00",1,4,"Bot","null","null",,,"null",,"170815_001116","5.3780","-124.7222","-2.8722","0.9100","25.4068","-30.8568","3.9668","1.8251","null","null","null","null","2213","5.9254",491869,"null","null","null","null","null","null","null","null","null","54.5726","0.000","0.000","null","null","null","null","null",28,"2"
"FF","2017-08-14","95.4","-1.2987","5.1502","Aaron Judge",592450,606160,"null","ball",,,,,"14","null","R","R","R","NYY","NYM","B","null","null",0,0,2017,"-0.6048","1.1459","0.6628","0.8000","null","null","543305.00",1,4,"Bot","null","null",,,"null",,"170815_001055","6.4895","-138.4726","-8.3877","-9.1089","27.1777","-15.8735","3.8903","1.9127","null","null","null","null","2388","6.2939",491869,"null","null","null","null","null","null","null","null","null","54.2042","0.000","0.000","null","null","null","null","null",28,"1"
"FF","2017-08-14","96.0","-1.2640","5.2348","Aaron Judge",592450,606160,"strikeout","called_strike",,,,,"14","Aaron Judge called out on strikes.  ","R","R","R","NYY","NYM","S","null","null",3,2,2017,"-0.7486","1.2024","0.5974","1.6397","null","null","null",2,1,"Bot","null","null",,,425784,,"170814_232321","6.5253","-139.5438","-6.6211","-10.9571","25.4002","-15.4688","3.9794","1.8778","null","null","null","95.9980","2446","5.9170",491869,606160,425784,642086,452678,527038,642708,493316,501571,624424,"54.5802","0.000","0.000","0.00",1,0,0,"null",7,"6"
"SL","2017-08-14","87.3","-1.4755","5.2511","Aaron Judge",592450,606160,"null","ball",,,,,"14","null","R","R","R","NYY","NYM","B","null","null",2,2,2017,"0.3103","-0.1088","1.4699","0.5093","null","null","null",2,1,"Bot","null","null",,,425784,,"170814_232253","6.3972","-126.5816","-4.9324","1.9097","27.0652","-32.5149","3.8683","1.7375","null","null","null","86.2910","2403","5.9400",491869,606160,425784,642086,452678,527038,642708,493316,501571,624424,"54.5571","0.000","0.000","null","null","null","null","null",7,"5"
"FF","2017-08-14","96.0","-1.2314","5.3016","Aaron Judge",592450,606160,"null","ball",,,,,"14","null","R","R","R","NYY","NYM","B","null","null",1,2,2017,"-0.4990","1.7381","1.6696","1.2351","null","null","null",2,1,"Bot","null","null",,,425784,,"170814_232235","8.6940","-139.0284","-8.9092","-8.2918","30.0848","-8.1395","3.9667","1.9234","null","null","null","95.2020","2432","6.0030",491869,606160,425784,642086,452678,527038,642708,493316,501571,624424,"54.4943","0.000","0.000","null","null","null","null","null",7,"4"
"FF","2017-08-14","95.3","-1.3456","5.2812","Aaron Judge",592450,606160,"null","called_strike",,,,,"14","null","R","R","R","NYY","NYM","S","null","null",1,1,2017,"-0.7316","1.3817","0.8947","2.3578","null","null","null",2,1,"Bot","null","null",,,425784,,"170814_232216","7.4741","-138.4104","-5.1257","-10.9162","27.8057","-13.5648","3.9466","1.8560","null","null","null","95.3120","2409","6.1700",491869,606160,425784,642086,452678,527038,642708,493316,501571,624424,"54.3279","0.000","0.000","null","null","null","null","null",7,"3"
"SL","2017-08-14","87.6","-1.6467","5.3195","Aaron Judge",592450,606160,"null","swinging_strike",,,,,"14","null","R","R","R","NYY","NYM","S","null","null",1,0,2017,"0.2560","0.3608","0.7244","1.3756","null","null","null",2,1,"Bot","null","null",,,425784,,"170814_232200","5.1843","-127.4606","-4.2257","1.9391","21.2219","-27.7065","3.5421","1.5515","15","53.6","-0.0690","87.9240","2402","6.0700",491869,606160,425784,642086,452678,527038,642708,493316,501571,624424,"54.4276","0.000","0.000","null","null","null","null",1,7,"2"
"FT","2017-08-14","94.8","-1.6310","5.1222","Aaron Judge",592450,606160,"null","ball",,,,,"13","null","R","R","R","NYY","NYM","B","null","null",0,0,2017,"-1.5262","0.6761","-0.9962","1.3705","null","null","null",2,1,"Bot","null","null",,,425784,,"170814_232148","5.0277","-137.8266","-5.6570","-20.5289","28.9056","-22.5674","3.9776","1.8359","null","null","null","94.9020","2352","6.2630",491869,606160,425784,642086,452678,527038,642708,493316,501571,624424,"54.2348","0.000","0.000","null","null","null","null","null",7,"1"
"FF","2017-08-13","98.4","-2.7998","4.8642","Aaron Judge",592450,518886,"strikeout","swinging_strike",,,,,"1","Aaron Judge strikes out swinging.  ","R","R","R","NYY","BOS","S","null","null",2,2,2017,"-0.9354","1.6302","-0.4876","3.5393","null","null","null",1,10,"Bot","null","null",,,543877,,"170814_034435","8.5150","-142.8801","-1.9466","-14.9522","32.8081","-9.2696","3.5356","1.5463","null","null","null","99.0510","2315","6.7510",491850,518886,543877,519048,571788,456488,593428,643217,598265,605141,"53.7466","0.000","0.000","0.00",1,0,0,"null",80,"5"
"FF","2017-08-13","98.9","-2.8784","4.9687","Aaron Judge",592450,518886,"null","ball",,,,,"11","null","R","R","R","NYY","BOS","B","null","null",1,2,2017,"-0.7217","1.3421","-0.0109","4.2536","null","null","null",1,10,"Bot","null","null",,,543877,,"170814_034410","9.5273","-143.5853","0.3401","-12.1842","31.4426","-13.6625","3.9306","1.8887","null","null","null","99.3980","2364","6.5590",491850,518886,543877,519048,571788,456488,593428,643217,598265,605141,"53.9382","0.000","0.000","null","null","null","null","null",80,"4"
"FF","2017-08-13","98.7","-2.8891","4.9575","Aaron Judge",592450,518886,"null","called_strike",,,,,"12","null","R","R","R","NYY","BOS","S","null","null",1,1,2017,"-0.8818","1.1815","0.8376","3.2183","null","null","null",1,10,"Bot","null","null",,,543877,,"170814_034345","12.1764","-143.1515","-2.0571","-14.7590","29.3235","-15.5063","3.9177","1.8246","null","null","null","99.1120","2389","6.4390",491850,518886,543877,519048,571788,456488,593428,643217,598265,605141,"54.0584","0.000","0.000","null","null","null","null","null",80,"3"
"FF","2017-08-13","98.6","-2.9255","4.9323","Aaron Judge",592450,518886,"null","ball",,,,,"11","null","R","R","R","NYY","BOS","B","null","null",0,1,2017,"-0.8773","1.5458","-0.5041","4.8569","null","null","null",1,10,"Bot","null","null",,,543877,,"170814_034320","8.6301","-143.2617","1.6276","-14.0344","30.3063","-11.1961","3.9494","1.9287","null","null","null","99.1350","2319","6.4710",491850,518886,543877,519048,571788,456488,593428,643217,598265,605141,"54.0262","0.000","0.000","null","null","null","null","null",80,"2"
"FF","2017-08-13","98.0","-2.9408","5.0387","Aaron Judge",592450,518886,"null","swinging_strike",,,,,"11","null","R","R","R","NYY","BOS","S","null","null",0,0,2017,"-0.7678","1.6029","-0.2465","4.0677","null","null","null",1,10,"Bot","null","null",,,543877,,"170814_034258","9.0866","-142.3398","-0.8760","-12.5201","30.4711","-10.0998","3.5105","1.5212","null","null","null","98.6210","2360","6.5780",491850,518886,543877,519048,571788,456488,593428,643217,598265,605141,"53.9199","0.000","0.000","null","null","null","null","null",80,"1"
"FF","2017-08-13","95.7","-1.3999","6.5889","Aaron Judge",592450,598264,"single","hit_into_play_no_out",,,,,"2","Aaron Judge singles on a ground ball to right fielder Mookie Betts.   Aaron Hicks to 2nd.  ","R","R","R","NYY","BOS","X","null","ground_ball",0,0,2017,"-1.1114","1.7469","0.0197","3.0452","null","null","543305.00",1,8,"Bot","175.05","124.84",,,506702,,"170814_023738","6.3730","-138.8791","-7.8118","-16.1551","31.3445","-7.4607","3.5004","1.5097","116","93.7","5.4070","96.7130","2338","7.0240",491850,598264,506702,434670,571788,456488,593428,643217,598265,605141,"53.4735","0.557","0.526","0.90",1,1,0,4,60,"1"
"FF","2017-08-13","97.1","2.9898","5.7307","Aaron Judge",592450,519242,"strikeout","swinging_strike",,,,,"12","Aaron Judge strikes out swinging.  ","R","R","L","NYY","BOS","S","null","null",0,2,2017,"1.2320","1.0344","1.1299","3.4225","null","null","543305.00",0,6,"Bot","null","null",,,506702,,"170814_015703","-7.6489","-140.7835","-2.9020","17.8774","32.0489","-18.2019","3.5006","1.5100","null","null","null","96.1030","2295","5.9140",491850,519242,506702,434670,571788,456488,593428,643217,598265,605141,"54.5839","0.000","0.000","0.00",1,0,0,"null",45,"4"
"FF","2017-08-13","96.1","3.0860","5.2291","Aaron Judge",592450,519242,"null","foul",,,,,"1","null","R","R","L","NYY","BOS","S","null","null",0,2,2017,"1.0665","1.0273","-0.6572","3.0109","null","null","543305.00",0,6,"Bot","null","null",,,506702,,"170814_015634","-12.1597","-138.9799","-2.4636","16.4923","32.7843","-18.7108","3.5007","1.5100","null","null","null","94.9040","2311","6.0470",491850,519242,506702,434670,571788,456488,593428,643217,598265,605141,"54.4510","0.000","0.000","null","null","null","null","null",45,"3"
"SL","2017-08-13","81.9","2.8154","5.5619","Aaron Judge",592450,519242,"null","called_strike",,,,,"9","null","R","R","L","NYY","BOS","S","null","null",0,1,2017,"-0.3882","-0.1983","0.5804","2.0194","null","null","543305.00",0,6,"Bot","null","null",,,506702,,"170814_015550","-4.2518","-118.8182","-1.0046","-2.7123","23.9146","-34.0607","3.8856","1.7910","null","null","null","80.4650","2301","5.5770",491850,519242,506702,434670,571788,456488,593428,643217,598265,605141,"54.9203","0.000","0.000","null","null","null","null","null",45,"2"
"SL","2017-08-13","80.7","3.1410","5.4170","Aaron Judge",592450,519242,"null","called_strike",,,,,"9","null","R","R","L","NYY","BOS","S","null","null",0,0,2017,"-0.7359","-0.1671","0.7452","2.5086","null","null","543305.00",0,6,"Bot","null","null",,,506702,,"170814_015533","-3.9102","-117.0720","0.5298","-5.7585","23.2484","-34.0373","3.9988","1.8363","null","null","null","79.0870","2362","5.4420",491850,519242,506702,434670,571788,456488,593428,643217,598265,605141,"55.0556","0.000","0.000","null","null","null","null","null",45,"1"
"FF","2017-08-13","98.0","3.0520","5.7490","Aaron Judge",592450,519242,"strikeout","swinging_strike",,,,,"11","Aaron Judge strikes out swinging.  ","R","R","L","NYY","BOS","S","null","null",0,2,2017,"1.2702","1.7348","-0.0986","3.6211","null","null","null",1,4,"Bot","null","null",,,506702,,"170814_010745","-11.3165","-141.8662","-4.1196","19.6880","33.9279","-8.2313","3.4995","1.5088","null","null","null","97.0980","2318","6.1560",491850,519242,506702,434670,571788,456488,593428,643217,598265,605141,"54.3414","0.000","0.000","0.00",1,0,0,"null",26,"3"
"FF","2017-08-13","97.2","3.2155","5.6407","Aaron Judge",592450,519242,"null","swinging_strike",,,,,"12","null","R","R","L","NYY","BOS","S","null","null",0,1,2017,"1.0931","1.4095","0.6259","3.7736","null","null","null",1,4,"Bot","null","null",,,506702,,"170814_010722","-9.2491","-140.8446","-2.5502","16.3875","32.2179","-13.4320","3.4995","1.5088","null","null","null","95.9400","2286","5.8040",491850,519242,506702,434670,571788,456488,593428,643217,598265,605141,"54.6934","0.000","0.000","null","null","null","null","null",26,"2"
"SL","2017-08-13","80.9","3.0922","5.5068","Aaron Judge",592450,519242,"null","called_strike",,,,,"6","null","R","R","L","NYY","BOS","S","null","null",0,0,2017,"-0.8669","-0.0543","0.4006","2.7004","null","null","null",1,4,"Bot","null","null",,,506702,,"170814_010712","-4.3265","-117.3345","0.4708","-6.8999","21.8101","-33.0130","3.7938","1.8124","null","null","null","79.1230","2306","5.1860",491850,519242,506702,434670,571788,456488,593428,643217,598265,605141,"55.3119","0.000","0.000","null","null","null","null","null",26,"1"
"SL","2017-08-13","78.7","3.1579","5.4458","Aaron Judge",592450,519242,"walk","ball",,,,,"14","Aaron Judge walks.  ","R","R","L","NYY","BOS","B","null","null",3,2,2017,"-0.9900","-0.0430","1.4621","2.5529","null","null","null",2,1,"Bot","null","null",,,506702,,"170814_002039","-1.8872","-114.2540","0.6272","-7.9871","21.4883","-32.9299","3.7349","1.8033","null","null","null","77.0380","2146","5.2650",491850,519242,506702,434670,571788,456488,593428,643217,598265,605141,"55.2322","0.000","0.000","0.70",1,0,0,"null",6,"6"
"SL","2017-08-13","82.1","3.2027","5.4199","Aaron Judge",592450,519242,"null","ball",,,,,"12","null","R","R","L","NYY","BOS","B","null","null",2,2,2017,"-1.0706","0.1007","3.1010","3.4376","null","null","null",2,1,"Bot","null","null",,,506702,,"170814_002019","1.6791","-119.0641","1.8349","-10.0566","22.9784","-31.8961","3.7576","1.7579","null","null","null","80.0070","2507","5.0360",491850,519242,506702,434670,571788,456488,593428,643217,598265,605141,"55.4619","0.000","0.000","null","null","null","null","null",6,"5"
"SL","2017-08-13","81.2","3.0945","5.3776","Aaron Judge",592450,519242,"null","ball",,,,,"13","null","R","R","L","NYY","BOS","B","null","null",1,2,2017,"-1.1480","0.1210","-1.7828","0.7573","null","null","null",2,1,"Bot","null","null",,,506702,,"170814_001956","-8.6514","-117.7238","-3.8433","-8.7144","22.9704","-30.5844","3.8255","1.7579","null","null","null","79.9130","2364","5.6610",491850,519242,506702,434670,571788,456488,593428,643217,598265,605141,"54.8371","0.000","0.000","null","null","null","null","null",6,"4"
"SL","2017-08-13","81.4","3.1125","5.5537","Aaron Judge",592450,519242,"null","called_strike",,,,,"8","null","R","R","L","NYY","BOS","S","null","null",1,1,2017,"-1.4355","-0.0207","0.0730","2.0742","null","null","null",2,1,"Bot","null","null",,,506702,,"170814_001939","-4.1050","-118.1303","-1.1201","-12.0699","23.1416","-32.4235","3.8390","1.8123","null","null","null","79.4670","2454","5.1520",491850,519242,506702,434670,571788,456488,593428,643217,598265,605141,"55.3453","0.000","0.000","null","null","null","null","null",6,"3"
"FF","2017-08-13","96.8","3.2475","5.3891","Aaron Judge",592450,519242,"null","ball",,,,,"12","null","R","R","L","NYY","BOS","B","null","null",0,1,2017,"1.0579","1.1569","0.8593","3.6699","null","null","null",2,1,"Bot","null","null",,,506702,,"170814_001926","-8.6850","-140.3979","-1.5962","15.8447","32.1113","-16.8823","3.8708","1.7579","null","null","null","96.1240","2422","6.0940",491850,519242,506702,434670,571788,456488,593428,643217,598265,605141,"54.4035","0.000","0.000","null","null","null","null","null",6,"2"
"FF","2017-08-13","89.0","3.2133","5.4445","Aaron Judge",592450,519242,"null","foul",,,,,"8","null","R","R","L","NYY","BOS","S","null","null",0,0,2017,"1.3706","1.1227","-0.0122","2.0690","null","null","null",2,1,"Bot","null","null",,,506702,,"170814_001901","-10.5950","-128.7788","-4.4195","17.2706","27.7686","-19.1904","3.4994","1.5087","329","90.7","34.7557","87.7970","2161","5.9260",491850,519242,506702,434670,571788,456488,593428,643217,598265,605141,"54.5717","0.000","0.000","null","null","null","null",3,6,"1"
"FF","2017-08-12","93.9","-2.1115","6.5935","Aaron Judge",592450,519443,"field_out","hit_into_play",,,,,"6","Aaron Judge pops out to second baseman Eduardo Nunez.  ","R","R","R","NYY","BOS","X","4","popup",2,1,2017,"-0.3453","1.6523","0.3042","2.7911","null","null","null",2,7,"Bot","144.60","139.58",,,"null",,"170812_224124","7.0772","-136.2828","-7.8932","-5.8381","27.7381","-9.7035","3.8337","1.6741","null","80.0","69.0000","null","2049","6.8103",491835,"null","null","null","null","null","null","null","null","null","53.6877","0.000","0.001","0.00",1,0,0,3,63,"4"
"FF","2017-08-12","94.3","-2.3622","6.4403","Aaron Judge",592450,519443,"null","swinging_strike",,,,,"9","null","R","R","R","NYY","BOS","S","null","null",2,0,2017,"-0.0745","1.5380","0.5528","2.3455","null","null","null",2,7,"Bot","null","null",,,"null",,"170812_224101","7.8249","-136.8522","-8.5456","-2.4922","26.7156","-10.7452","3.8349","1.6766","null","null","null","null","1982","6.9668",491835,"null","null","null","null","null","null","null","null","null","53.5313","0.000","0.000","null","null","null","null","null",63,"3"
"FF","2017-08-12","94.3","-2.3115","6.6741","Aaron Judge",592450,519443,"null","ball",,,,,"1","null","R","R","R","NYY","BOS","B","null","null",1,0,2017,"-0.0700","2.1719","-0.4596","4.0882","null","null","null",2,7,"Bot","null","null",,,"null",,"170812_224032","5.0190","-137.0802","-5.9772","-1.9812","29.5406","-3.1548","3.9780","1.8987","null","null","null","null","1872","6.8461",491835,"null","null","null","null","null","null","null","null","null","53.6519","0.000","0.000","null","null","null","null","null",63,"2"
"FF","2017-08-12","94.4","-2.4559","6.5810","Aaron Judge",592450,519443,"null","ball",,,,,"12","null","R","R","R","NYY","BOS","B","null","null",0,0,2017,"-0.0935","1.3402","1.2684","3.4778","null","null","null",2,7,"Bot","null","null",,,"null",,"170812_224009","9.9709","-137.0205","-5.4931","-3.0723","25.5955","-13.9630","4.0668","1.8987","null","null","null","null","1798","6.7932",491835,"null","null","null","null","null","null","null","null","null","53.7048","0.000","0.000","null","null","null","null","null",63,"1"
